date,환율,거래량,기관합계,기타법인,개인,외국인합계,투자자예탁금,외국인_시가총액,외국인 비중,기간자금설정,기간자금해지,증감,유가증권신용거래융자
2010-08-12,"1,177.30","35,034",37945768070,39393355820,462196068650,-539535192540,"14,058,007","3,005,504",31.58,"14,487","12,388","2,099","3,595,646"
2010-08-13,"1,193.60","27,372",4465948290,34261716875,120465415475,-159193080640,"13,540,196","3,041,372",31.51,"21,467","12,436","9,031","3,597,963"
2010-08-16,"1,186.70","30,845",110223248980,27283862800,221424957980,-358932069760,"12,772,560","3,028,778",31.43,"52,510","41,318","11,192","3,618,967"
2010-08-17,"1,193.20","42,024",237104013135,-441178590,-99113352890,-137549481655,"12,877,820","3,042,954",31.37,"32,954","18,226","14,728","3,651,548"
2010-08-18,"1,178.70","36,634",30122898295,17910756255,-191852427430,143818772880,"12,859,575","3,053,963",31.36,"22,946","20,888","2,058","3,674,348"
2010-08-19,"1,173.90","33,986",246284329405,1267823260,-400758226490,153206073825,"12,722,786","3,095,464",31.47,"21,405","28,824","-7,419","3,680,313"
2010-08-20,"1,173.30","35,225",-187922028645,26383272970,-15523687810,177062443485,"13,111,210","3,085,956",31.45,"19,727","28,929","-9,202","3,661,542"
2010-08-23,"1,179.90","32,557",-141959838075,24215470725,79747183935,37997183415,"13,286,783","3,073,999",31.47,"11,421","21,477","-10,057","3,636,529"
2010-08-24,"1,181.80","39,485",-158790941415,3393219870,62325095420,93072626125,"13,220,099","3,068,292",31.53,"15,727","19,446","-3,719","3,645,600"
2010-08-25,"1,189.00","33,999",-32851945,81336165,202162953220,-202211437440,"13,340,973","3,025,558",31.56,"15,606","15,576",30,"3,660,000"
2010-08-26,"1,195.40","29,756",75202052810,9638102930,8911199560,-93751355300,"13,496,996","3,019,182",31.58,"12,505","19,788","-7,284","3,673,954"
2010-08-27,"1,194.40","24,149",-24208693074,21146852340,137122804765,-134060964031,"12,755,415","3,016,086",31.55,"36,523","30,764","5,759","3,677,976"
2010-08-30,"1,195.20","24,196",163440255505,-12448369850,-184851466275,33859580620,"12,847,438","3,068,392",31.55,"25,233","26,146",-913,"3,661,692"
2010-08-31,"1,189.10","28,262",-75741827935,18861878270,100581138185,-43701188520,"12,681,411","3,034,294",31.5,"26,119","47,782","-21,664","3,663,625"
2010-09-01,"1,196.80","29,759",139334131795,-5650176670,-87468155375,-46215799750,"12,722,566","3,065,960",31.43,"27,382","35,094","-7,712","3,653,639"
2010-09-02,"1,190.60","28,686",167786938295,23226651895,-284508022410,93494432220,"12,843,641","3,077,567",31.36,"42,482","16,193","26,289","3,621,108"
2010-09-03,"1,181.00","30,623",-33453272470,-21828084195,-180320680835,235602037500,"12,744,520","3,086,009",31.38,"27,926","16,526","11,400","3,669,074"
2010-09-06,"1,177.80","32,284",-174253578910,-25823240835,-156998317925,357075137670,"12,845,594","3,114,873",31.45,"18,469","16,326","2,144","3,641,294"
2010-09-07,"1,171.20","31,024",-200294832595,-37380412060,-1776428075,239451672730,"12,995,298","3,117,796",31.56,"16,760","28,162","-11,402","3,634,206"
2010-09-08,"1,176.40","31,734",-178739023260,-4081328330,230862089000,-48041737410,"13,416,789","3,095,216",31.48,"16,333","13,537","2,796","3,668,420"
2010-09-09,"1,176.20","36,178",130262454720,-7452708650,184661617805,-307471363875,"13,449,393","3,094,721",31.39,"19,584","22,874","-3,289","3,689,379"
2010-09-10,"1,169.10","33,526",1534544860,-26988725490,-544103730975,569557911605,"13,254,375","3,132,502",31.45,"17,649","22,831","-5,183","3,716,926"
2010-09-13,"1,166.40","37,470",-329972293990,-72517760900,-282575200670,685065255560,"13,053,897","3,170,533",31.5,"15,215","25,786","-10,571","3,733,088"
2010-09-14,"1,161.40","37,830",-435582795465,8547307085,21475117440,405560370940,"13,821,359","3,174,627",31.61,"23,456","21,814","1,642","3,713,034"
2010-09-15,"1,161.40","33,278",-211120535815,-59864344420,-173384438440,444369318675,"13,767,953","3,190,485",31.62,"26,364","21,933","4,431","3,747,519"
2010-09-16,"1,160.80","32,832",-33743499285,-29010303565,-142848607800,205602410650,"13,455,697","3,169,717",31.61,"32,187","26,601","5,587","3,754,151"
2010-09-17,"1,163.20","30,548",164673584905,-12886358750,-424633545945,272846319790,"13,455,554","3,200,682",31.65,"28,061","37,102","-9,040","3,761,294"
2010-09-20,"1,163.10","23,784",-112057348089,8395118210,-28888181950,132550411829,"13,302,016","3,214,291",31.69,"23,111","28,198","-5,087","3,735,485"
2010-09-24,"1,162.10","26,866",-114907334485,-7818067785,21248768750,101476633520,"13,635,899","3,233,194",31.64,"23,019","21,373","1,647","3,721,405"
2010-09-27,"1,156.40","37,773",-129371480680,971044930,-2926526130,131326961880,"13,871,174","3,246,102",31.52,"20,443","20,488",-45,"3,729,379"
2010-09-28,"1,148.80","34,837",-83908700215,-48344885555,89104881330,43148704440,"14,005,528","3,230,315",31.44,"28,920","25,064","3,856","3,745,662"
2010-09-29,"1,148.50","35,019",72551073276,-132889086790,-302386678220,362724691734,"14,103,210","3,257,061",31.52,"33,282","33,901",-619,"3,771,719"
2010-09-30,"1,142.00","34,716",-192535920405,-9055089915,-219737451315,421328461635,"13,815,291","3,270,715",31.54,"35,366","64,388","-29,023","3,828,654"
2010-10-01,"1,141.30","35,384",-195783712675,-8263462790,-260389219645,464436395110,"13,576,441","3,294,056",31.69,"21,031","30,998","-9,966","3,836,415"
2010-10-04,"1,134.40","38,294",-509766642139,-5560249430,-137008680461,652335572030,"14,188,073","3,313,330",31.83,"19,122","21,407","-2,285","3,821,017"
2010-10-05,"1,124.10","33,986",-161998569543,-9472354395,-66662658367,238133582305,"14,391,203","3,320,911",31.9,"53,945","14,940","39,005","3,830,237"
2010-10-06,"1,130.70","38,150",-191479830788,-8406754340,-651173231032,851059816160,"14,462,138","3,370,509",31.95,"22,880","12,254","10,626","3,841,588"
2010-10-07,"1,120.10","39,225",22962008931,-7662194870,-131443680138,116143866077,"14,339,677","3,354,187",31.85,"15,095","21,361","-6,267","3,875,931"
2010-10-08,"1,117.40","36,033",-139808092388,11439734018,-46061120940,174429479310,"14,648,990","3,344,627",31.83,"23,936","20,229","3,707","3,876,079"
2010-10-11,"1,119.70","33,482",-300496353093,71762475,82559489968,217865100650,"14,570,515","3,338,027",31.89,"16,483","23,516","-7,033","3,894,733"
2010-10-12,"1,115.40","30,876",-181180727081,21299855140,337681684306,-177800812365,"14,731,709","3,293,232",31.84,"14,929","19,456","-4,526","3,929,328"
2010-10-14,"1,119.50","36,771",159272008565,-25813513690,-288950609385,155492114510,"14,584,967","3,336,441",31.71,"25,680","17,768","7,912","3,961,987"
2010-10-15,"1,112.80","35,320",176503558932,-256152968690,-39009480743,118658890501,"14,201,553","3,341,317",31.71,"31,654","23,027","8,627","3,975,519"
2010-10-18,"1,114.70","36,628",-391842923110,-8363664880,355852349410,44354238580,"14,609,051","3,290,422",31.66,"15,008","27,385","-12,377","3,985,806"
2010-10-19,"1,117.20","41,945",-412153705133,-19703100569,299646617252,132210188450,"14,526,546","3,259,089",31.66,"28,482","23,736","4,747","4,013,512"
2010-10-20,"1,123.60","36,016",154891337378,-10247627960,53928068496,-198571777914,"14,550,200","3,280,532",31.64,"15,955","13,291","2,665","4,044,490"
2010-10-21,"1,131.30","38,581",-143188392010,4783629405,131999099625,6405662980,"14,654,731","3,292,016",31.67,"20,942","30,371","-9,428","4,040,810"
2010-10-22,"1,126.20","34,155",93521978281,-11560329714,-641775503872,559813855305,"14,216,032","3,339,190",31.74,"24,015","20,707","3,308","4,100,341"
2010-10-25,"1,129.50","39,904",-34632118862,-6971653610,-460178000844,501781773316,"14,465,854","3,369,416",31.72,"10,096","26,802","-16,705","4,109,049"
2010-10-26,"1,117.20","34,360",-422123182307,-30682027750,5824662108,446980547949,"14,564,881","3,372,263",31.69,"24,222","23,948",274,"4,071,984"
2010-10-27,"1,117.70","38,631",-382674875696,-13711081130,311993165376,84392791450,"15,373,056","3,352,127",31.66,"15,987","22,473","-6,486","4,092,535"
2010-10-28,"1,126.00","33,810",-201283438313,-54453610734,195178287457,60558761590,"14,606,765","3,352,417",31.69,"52,313","30,728","21,585","4,116,223"
2010-10-29,"1,126.60","37,030",-294631855385,6860359150,625141986821,-337370490586,"14,834,689","3,304,709",31.65,"19,079","48,792","-29,712","4,164,411"
2010-11-01,"1,124.20","33,504",96752954079,-32746910565,-57798003794,-6208039720,"15,085,942","3,360,209",31.65,"15,858","25,749","-9,891","4,185,786"
2010-11-02,"1,117.40","33,457",-173489562276,3650949625,157293978536,12544634115,"14,617,435","3,365,122",31.65,"48,025","13,076","34,950","4,206,413"
2010-11-04,"1,110.30","31,891",-319469683025,18758586620,-30007263155,330718359560,"14,058,041","3,419,085",31.74,"33,709","26,795","6,913","4,254,329"
2010-11-05,"1,107.00","39,305",-317374470088,-29309458850,-450929153505,797613082443,"14,035,047","3,430,521",31.9,"24,683","24,035",648,"4,246,677"
2010-11-08,"1,106.10","30,292",-232355551505,-24080984070,-160636975,256597172550,"14,462,766","3,438,454",31.91,"14,283","20,891","-6,608","4,259,278"
2010-11-09,"1,113.10","28,490",-41397732322,11988221345,60969879943,-31560368966,"14,620,366","3,440,747",31.85,"25,738","19,808","5,930","4,226,896"
2010-11-10,"1,115.80","33,364",-127793504041,-12944535090,-297714577556,438452616687,"14,500,215","3,486,993",31.94,"15,625","12,067","3,558","4,244,505"
2010-11-11,"1,114.30","35,781",873693572450,17301208080,418488498475,-1309483279005,"14,761,481","3,367,378",31.68,"23,158","17,984","5,174","4,263,902"
2010-11-12,"1,107.50","43,586",-498374927240,-594098313370,216229739264,876243501346,"15,142,619","3,392,390",31.95,"23,301","17,566","5,735","4,284,215"
2010-11-15,"1,119.50","28,966",-164565420428,-13474161670,-43904909028,221944491126,"14,936,531","3,411,715",32.11,"24,708","38,370","-13,662","4,372,656"
2010-11-16,"1,129.20","32,674",-350580136197,6705582495,268084984788,75789568914,"14,861,422","3,401,246",32.25,"38,251","23,497","14,754","4,288,794"
2010-11-17,"1,129.20","27,274",129758206390,30000980170,146204855380,-305964041940,"15,131,358","3,387,240",32.16,"21,476","39,153","-17,676","4,302,561"
2010-11-18,"1,138.50","25,304",190920631840,19092190105,-53092525010,-156920296935,"14,722,135","3,432,107",32.07,"23,164","23,371",-208,"4,292,245"
2010-11-22,"1,131.70","31,394",169697343860,-4545807172,-366798400116,201646863428,"14,528,036","3,471,475",32.15,"24,634","26,274","-1,639","4,374,052"
2010-11-23,"1,126.50","35,861",-224257397897,-19280781560,62296697095,181241482362,"14,663,020","3,447,845",32.18,"25,509","24,446","1,063","4,361,684"
2010-11-24,"1,134.20","44,526",489886583479,33027778910,-572682012599,49767650210,"15,437,997","3,458,123",32.32,"13,403","15,936","-2,532","4,400,065"
2010-11-25,"1,148.90","31,661",147944007266,-9999427502,32657602369,-170602182133,"15,276,406","3,458,070",32.29,"13,816","22,301","-8,484","4,364,192"
2010-11-26,"1,144.40","45,268",333223250549,6140859510,-400225834925,60861724866,"15,110,994","3,420,097",32.37,"36,272","34,095","2,177","4,299,717"
2010-11-29,"1,147.60","29,418",122011006813,1134456605,38072609957,-161218073375,"14,954,719","3,411,382",32.4,"14,141","24,297","-10,156","4,297,314"
2010-11-30,"1,157.30","42,253",157217675290,-637886950,-60090002534,-96489785806,"15,076,117","3,413,770",32.28,"40,464","58,378","-17,914","4,194,778"
2010-12-01,"1,154.50","32,730",74127305791,-8567855285,-100111769806,34552319300,"14,842,145","3,455,173",32.25,"19,365","23,294","-3,929","4,196,704"
2010-12-02,"1,154.20","42,761",-160003723460,14145375380,-253425625385,399283973465,"14,917,124","3,507,771",32.37,"36,858","18,471","18,387","4,189,189"
2010-12-03,"1,149.30","42,680",-239170111597,13618679215,-128363948570,353915380952,"14,452,262","3,543,763",32.59,"40,235","17,625","22,610","4,233,756"
2010-12-06,"1,143.50","45,271",-181982323603,-2960666670,200597431858,-15654441585,"14,749,638","3,541,875",32.63,"24,426","24,174",251,"4,236,043"
2010-12-07,"1,133.60","62,959",46310834893,-13675748600,-112870127463,80235041170,"14,746,081","3,559,052",32.64,"18,010","19,620","-1,610","4,252,897"
2010-12-08,"1,134.20","48,574",-290551374000,-10591981985,37339922495,263803433490,"14,591,876","3,545,352",32.63,"18,415","19,782","-1,367","4,299,024"
2010-12-09,"1,140.70","44,048",93038796740,-27107753632,-400839176348,334908133240,"14,473,983","3,613,837",32.7,"21,870","32,903","-11,033","4,326,086"
2010-12-10,"1,138.40","35,367",3958028124,-234065195597,230269606657,-162439184,"14,475,625","3,600,891",32.64,"14,664","27,616","-12,951","4,326,538"
2010-12-13,"1,141.60","37,815",-87493772921,-24444175579,73023259733,38914688767,"15,413,393","3,627,904",32.71,"28,012","24,285","3,727","4,318,773"
2010-12-14,"1,143.50","38,984",-406267501309,-19864471800,-118867751984,544999725093,"15,278,100","3,654,629",32.71,"28,004","16,885","11,119","4,365,459"
2010-12-15,"1,141.40","48,047",-504629700721,-65761410894,181114193548,389276918067,"15,018,537","3,667,300",32.69,"32,523","25,719","6,805","4,379,303"
2010-12-16,"1,151.20","35,660",-179675657792,-67730479856,196582600648,50823537000,"15,008,929","3,650,338",32.67,"39,832","33,959","5,873","4,398,797"
2010-12-17,"1,156.50","49,536",-10408692788,-35089120550,-139261973913,184759787251,"14,828,773","3,693,169",32.77,"18,221","19,827","-1,606","4,434,227"
2010-12-20,"1,150.80","40,201",112656044546,-7100146575,-289150343541,183594445570,"15,302,426","3,697,786",32.91,"24,835","36,861","-12,026","4,457,453"
2010-12-21,"1,164.90","36,321",-299517189921,-61521986182,392195294281,-31156118178,"15,447,245","3,717,046",32.81,"20,307","28,187","-7,880","4,467,644"
2010-12-22,"1,153.30","32,846",-480716412673,-67899675885,193915901698,354700186860,"15,627,875","3,730,414",32.91,"18,398","18,386",12,"4,403,948"
2010-12-23,"1,155.50","33,126",-104833701238,-85883718860,52134075168,138583344930,"15,119,062","3,736,254",32.96,"16,409","32,378","-15,969","4,521,651"
2010-12-24,"1,151.50","31,250",-100039298275,-46029127701,70322094996,75746330980,"14,979,546","3,721,705",32.95,"24,890","37,410","-12,520","4,537,459"
2010-12-27,"1,152.00","26,927",-91222545309,-20703964850,-44119383271,156045893430,"14,695,790","3,710,464",32.96,"20,326","50,715","-30,390","4,535,705"
2010-12-28,"1,150.60","33,787",300393625690,-55219066170,-487508313223,242333753703,"15,249,755","3,736,877",33.02,"26,276","50,501","-24,225","4,524,629"
2010-12-29,"1,147.50","27,792",-105794491458,26895896980,100567492188,-21668897710,"14,297,370","3,750,632",32.99,"42,595","42,159",436,"4,528,042"
2010-12-30,"1,146.10","29,736",412345144888,-69834319113,-199722169581,-142788656194,"14,068,481","3,758,456",32.94,"26,379","59,835","-33,456","4,499,717"
2011-01-03,"1,138.90","34,403",51559642861,5494960709,-366525843624,309471240054,"14,406,645","3,802,996",33.01,"21,568","33,398","-11,830","4,498,839"
2011-01-04,"1,127.50","40,636",-128965694599,-36439685500,-373864938671,539270318770,"14,866,590","3,831,830",32.97,"81,104","23,073","58,031","4,468,568"
2011-01-05,"1,122.30","37,914",-84913561781,3242588330,-48038679907,129709653358,"14,995,953","3,828,423",32.98,"37,749","13,408","24,341","4,456,679"
2011-01-06,"1,125.00","39,677",-240950019141,-12125199574,-87176166638,340251385353,"15,819,610","3,817,682",32.96,"18,330","15,555","2,774","4,449,676"
2011-01-07,"1,123.10","32,992",231503155713,-9045240926,-171789855543,-50668059244,"15,573,060","3,822,026",32.86,"37,906","20,426","17,481","4,459,092"
2011-01-10,"1,122.10","33,691",84800555377,-22490644970,173181106405,-235491016812,"15,897,639","3,801,061",32.76,"18,601","26,512","-7,911","4,464,928"
2011-01-11,"1,120.60","40,337",16496689909,-9340832288,93857668094,-101013525715,"16,151,610","3,811,431",32.74,"24,092","20,158","3,935","4,510,027"
2011-01-12,"1,126.20","41,751",-285880160777,-4227991132,-36426167381,326534319290,"16,474,672","3,825,874",32.76,"26,531","23,020","3,511","4,528,432"
2011-01-13,"1,120.00","42,188",-811173511502,26593286981,639333894847,145246329674,"16,568,077","3,815,508",32.76,"30,195","17,924","12,271","4,564,061"
2011-01-14,"1,112.20","41,298",5933894110,-42761359150,180441940210,-143614475170,"16,543,114","3,851,638",32.77,"34,672","41,460","-6,787","4,579,984"
2011-01-17,"1,114.70","42,146",-441541317650,13654394680,463166087058,-35279164088,"16,259,062","3,839,361",32.79,"22,148","30,068","-7,921","4,663,286"
2011-01-18,"1,114.70","44,583",-80818103970,5257219325,95369840215,-19808955570,"16,523,331","3,829,492",32.71,"21,519","26,163","-4,644","4,697,204"
2011-01-19,"1,116.80","41,912",65786029210,-15857431845,-46888431007,-3040166358,"16,091,608","3,870,582",32.76,"21,135","19,124","2,011","4,721,651"
2011-01-20,"1,112.50","32,882",-193253361123,7149101370,320072235803,-133967976050,"16,067,596","3,846,973",32.71,"13,254","47,589","-34,336","4,741,372"
2011-01-21,"1,118.20","38,703",-68620482153,-34319707625,398214156638,-295273966860,"15,891,202","3,775,725",32.67,"22,725","41,950","-19,225","4,783,352"
2011-01-24,"1,122.00","33,508",196450288725,7668365630,-79017404867,-125101249488,"15,785,637","3,792,638",32.63,"23,242","29,400","-6,159","4,813,655"
2011-01-25,"1,120.30","39,647",176156905339,15672588962,-267846947155,76017452854,"15,368,377","3,804,505",32.66,"17,680","47,179","-29,499","4,808,662"
2011-01-26,"1,117.60","36,003",195757973389,18446816225,-332068776255,117863986641,"15,404,157","3,854,715",32.72,"18,852","48,686","-29,834","4,807,930"
2011-01-27,"1,118.20","34,731",-334082690291,-33666718465,7167531349,360581877407,"15,506,643","3,862,840",32.71,"28,070","26,519","1,552","4,747,069"
2011-01-28,"1,114.30","34,778",-106379115381,-44011391925,306463359015,-156072851709,"15,155,503","3,856,751",32.77,"44,641","43,547","1,093","4,743,068"
2011-01-31,"1,114.30","31,693",173916687821,-2724886450,528392298028,-699584099399,"16,260,036","3,771,783",32.61,"20,989","63,761","-42,772","4,784,576"
2011-02-01,"1,122.70","28,710",-77332703187,10289311190,208644606237,-141601214240,"15,368,545","3,748,235",32.52,"37,365","34,505","2,860","4,791,628"
2011-02-07,"1,116.70","28,218",42846010271,-8577365800,-41319893566,7051249095,"15,195,843","3,765,918",32.53,"21,356","19,273","2,083","4,803,909"
2011-02-08,"1,107.00","29,590",-61969563482,12624691524,132088474648,-82743602690,"14,797,796","3,738,290",32.49,"38,072","32,781","5,291","4,809,923"
2011-02-09,"1,104.40","32,822",27434501333,-11387354200,463556054497,-479603201630,"15,159,234","3,694,633",32.48,"20,740","17,549","3,192","4,812,348"
